,ID RESTAURANT,GRADE,DBA,Latitude,Longitude,Exponential Smoothed Score,Probabilistic risk Score,Final Cluster,CUISINE DESCRIPTION
20771,50125803,A,WOLFNIGHTS,40.7306156,-74.0004907,7.88152449,9.018993981,1,Mediterranean
20772,50125806,A,BENJYS PIZZA,40.72489019,-73.82091174,12.58401488,14.40015249,1,Jewish/Kosher
20773,50125810,A,BIRCH COFFEE,40.75789406,-73.9679467,7.481969996,8.561775384,3,Coffee/Tea
20774,50125811,A,NEW HOUSE GARDEN KITCHEN,40.59286853,-73.94896077,10.20429303,11.6769868,0,Chinese
20775,50125812,A,FORMA Pasta Factory,40.68583699,-73.97299338,10.24177381,11.71987685,2,Italian
20776,50125813,A,MZ INEZ JERK HUT,40.84265707,-73.84571237,13.37326226,15.30330484,1,Caribbean
20777,50125815,A,EVERYTABLE,40.81279878,-73.95574932,2.816005309,3.22241401,1,American
20778,50125817,A,FOREST CAFE,40.72133569,-73.8516655,7.405959407,8.474794871,2,American
20779,50125818,A,POPPI,40.76967978,-73.96697707,11.76262268,13.46021614,2,Coffee/Tea
20780,50125838,A,Van Leeuwen Ice Cream LLC,40.74054342,-74.00032117,5.608533557,6.417962725,2,Frozen Desserts
20781,50125853,A,OSTERIA ACCADEMIA,40.79115069,-73.97249185,10.45718091,11.96637171,1,Italian
20782,50125856,A,CC'S JAMAICAN RESTAURANT,40.63466918,-73.94964566,9.186949873,10.51281966,3,Caribbean
20783,50125858,A,Benvenuto Pizza #2 Corp,40.84410132,-73.93573049,13.16811101,15.06854595,1,Pizza
20784,50125874,A,DUNKIN DONUTS,40.75377853,-73.97433008,4.367593505,4.997928965,1,Donuts
20785,50125876,A,KRISPY KREME,40.58225624,-74.16905969,10.15673311,11.62256298,3,Donuts
20786,50125881,A,THAI DINER,40.72078103,-73.99578273,2.816005309,3.22241401,1,Thai
20787,50125883,A,BURGEROLOGY,40.75381689,-73.99336234,12.93668193,14.80371679,2,Hamburgers
20788,50125890,A,BJORK CAFE & BISTRO,40.74929193,-73.9797383,8.259754615,9.451810655,1,Scandinavian
20789,50125902,C,REX,40.76884408,-73.98873978,56.49469758,64.6480688,0,Coffee/Tea
20790,50125903,A,NORI,40.59828329,-74.07267426,30.44827203,34.84259708,1,Japanese
20791,50125904,A,CURRY HOUSE,40.71471514,-73.99760117,12.23994993,14.00643174,3,Thai
20792,50125910,A,CURRY IN HANDI,40.70223392,-73.93710845,12.39859237,14.18796961,2,Indian
20793,50125914,A,IDLEWILD BAR & RESTAURANT,40.6677802,-73.79971852,4.760637615,5.447697593,2,Other
20794,50125919,A,TIO NACHO,40.85532189,-73.88904381,2.816005309,3.22241401,1,Mexican
20795,50125920,A,KALYE BISTRO,40.74623359,-73.89993042,7.562059573,8.653423568,1,Filipino
20796,50125923,A,ARIARI,40.72717276,-73.98560434,5.305710768,6.071436249,2,Korean
20797,50125934,A,ROB'S OF BROOKLYN,40.59829535,-73.99760897,7.959306812,9.108001926,3,Pizza
20798,50125935,A,MORE THAN FRIES,40.66410117,-73.92418272,12.26832258,14.03889915,1,Other
20799,50125942,A,ARAGVI,40.75170586,-73.97269227,14.62399469,16.73454422,1,Eastern European
20800,50125943,A,FATIMA HALAL RESTAURANT,40.71516046,-73.80765594,9.994760095,11.43721386,0,Other
20801,50125944,A,SUBWAY,40.676947,-73.86957436,12.42049807,14.21303676,0,Sandwiches
20802,50125951,A,LUCALI,40.68190691,-74.00046511,13.06784677,14.95381148,2,Italian
20803,50125957,A,El POLLO I,40.61998193,-73.99923275,7.497203213,8.579207073,2,Peruvian
20804,50125961,A,M TEA,40.76211426,-73.83147113,10.0500421,11.50047421,2,Coffee/Tea
20805,50125963,A,AINSLIE BOWERY,40.72114324,-73.99370112,12.92373748,14.78890419,3,Other
20806,50125971,A,CIELITO LINDO RESTAURANT & BAR,40.74824638,-73.87813934,12.32325232,14.10175641,0,Mexican
20807,50125976,A,Fuel Grill and Juice Bar,40.74036085,-73.98201809,8.259754615,9.451810655,1,Pizza
20808,50125978,A,PITA GRILL,40.70153291,-73.92193999,9.994760095,11.43721386,0,Mediterranean
20809,50125990,C,786 CROWN CHICKEN & PIZZA,40.67194069,-73.91689901,39.5494279,45.25724086,0,Chicken
20810,50125991,A,MI CHOLULITA BELLA,40.69944827,-73.92399089,12.02519621,13.76068455,2,Mexican
20811,50125992,A,THE LINE SPORTS GRILL,40.77441403,-73.87729335,12.86285573,14.71923592,2,American
20812,50125997,A,EL GRAND CHEF,40.84895434,-73.90458989,9.952846786,11.38925158,1,Latin American
20813,50126004,A,SAM SUNNY,40.74149928,-73.97827915,7.929512957,9.073908191,1,Korean
20814,50126014,B,EGGHOLIC,40.73658576,-73.71179643,19.29345,22.07789999,1,Indian
20815,50126015,A,HALALBEE'S,40.83343792,-73.85885888,10.10180604,11.55970878,2,American
20816,50126017,A,BAR AMERICANO,40.73146972,-73.95784576,11.99425269,13.72527522,2,Spanish
20817,50126018,A,GORIN RAMEN,40.76245206,-73.99712295,7.959306812,9.108001926,3,Japanese
20818,50126022,A,LA CHILAQUERIA NEW YORK,40.74654317,-73.99170654,11.73454613,13.42808756,0,Mexican
20819,50126033,A,RECREATION AT MOXY DOWNTOWN,40.71075695,-74.00770825,12.5945677,14.4122283,3,American
20820,50126034,A,MONKEY BAR,40.76009121,-73.97315808,2.816005309,3.22241401,1,American
20821,50126036,A,GUS'S CHOP HOUSE,40.68333145,-73.99920678,7.092863531,8.116512684,2,American
20822,50126040,A,DAVES HOT CHICKEN,40.7658846,-73.98346601,14.48796713,16.57888503,0,American
20823,50126042,A,POPRICE,40.64501472,-73.92967456,12.56003294,14.37270945,2,Chinese
20824,50126048,A,WONDER BEACH CAFE,40.7006257,-73.98866119,2.504570251,2.866032333,2,Italian
20825,50126049,A,CUCINA ALBA,40.74497324,-74.00715645,6.625651728,7.581872408,1,Italian
20826,50126069,A,OLD FASHION CAFE,40.7256805,-74.00194103,10.86227283,12.42992691,1,Italian
20827,50126084,B,KEN KEN CUISINE,40.65295189,-73.92016627,25.38510036,29.04870342,0,Caribbean
20828,50126094,A,CANAAN BAKERY & CAFE,40.76318767,-73.82790904,7.497203213,8.579207073,2,Bakery Products/Desserts
20829,50126096,A,NORIBAR,40.63216592,-73.99508221,12.15409956,13.90819136,1,Jewish/Kosher
20830,50126099,B,CHO-ZEN,40.77441013,-73.95428018,27.28540893,31.22326642,3,Jewish/Kosher
20831,50126101,A,EL GRAN COFFEE SHOP,40.75696532,-73.87202318,8.032014623,9.191203,1,Latin American
20832,50126102,A,THE ROSE,40.74486349,-73.99351481,12.32325232,14.10175641,0,American
20833,50126105,A,THE MEADOWS,40.7106628,-73.93653416,13.01755757,14.89626448,2,Not Listed/Not Applicable
20834,50126107,A,PHO NUMBER 1,40.59984852,-73.99038525,12.07936487,13.82267088,1,Southeast Asian
20835,50126118,A,DUNKIN DONUTS,40.7605568,-73.98198013,7.881211837,9.018636206,2,Donuts
20836,50126140,A,C AS IN CHARLIE,40.72532894,-73.99256786,9.942505,11.37741726,2,Fusion
20837,50126157,A,ATELIER,40.78487101,-73.95589073,14.74899029,16.8775793,0,Mediterranean
20838,50126159,A,BEEPUBLIC,40.70239853,-73.98594873,10.10180604,11.55970878,2,Vegan
20839,50126161,C,MAKAVELY PIZZA,40.71667876,-73.98046251,35.71622482,40.87082608,0,Pizza
20840,50126167,A,SLUTTY VEGAN,40.68620782,-73.97422278,7.944048966,9.090542052,2,Vegan
20841,50126170,A,CREPE AND HOT CHOCOLATE BAR BY UNITED CHOCOLATE WORKS,40.73660979,-73.99067938,4.714610321,5.395027594,2,Other
20842,50126173,A,SWEET CATCH,40.65738801,-73.95029161,10.45718091,11.96637171,1,Seafood
20843,50126175,A,WOK CITY,40.77521686,-73.98410637,12.93668193,14.80371679,2,Chinese
20844,50126220,C,HARLEM CAFE,0,0,39.42091825,45.11018457,0,American
20845,50126221,A,COCKTAILS,40.74266892,-73.98033577,4.992463729,5.712981084,2,American
20846,50126226,A,SAMARKAND CITY,40.60829932,-73.96204394,10.10180604,11.55970878,2,Eastern European
20847,50126243,A,TAIWAN STATION,40.63951895,-74.0089611,11.04948074,12.64415284,3,Asian/Asian Fusion
20848,50126246,A,LA COCINA DE DONA NINA,40.86111284,-73.9260324,12.70536108,14.53901148,3,Spanish
20849,50126259,A,LEDO PIZZA,40.7540527,-73.99005972,8.259754615,9.451810655,1,Pizza
20850,50126262,A,LUCK THAI,40.67089662,-73.98487753,2.816005309,3.22241401,1,Thai
20851,50126264,A,"LENAS KITCHEN AND CATERING SERVICES,",40.64501472,-73.92967456,9.645158088,11.03715694,2,Caribbean
20852,50126355,A,EMMY SQUARED PIZZA,40.76130138,-73.98764008,10.23947914,11.71725101,3,Pizza
20853,50126369,A,PEKING KITCHEN II,40.80482777,-73.95505388,9.457143569,10.82200798,2,Chinese
20854,50126371,A,DUZAN,40.76864277,-73.91109543,12.42049807,14.21303676,0,Middle Eastern
20855,50126376,A,FOOTPRINTS CAFE UTICA CLOUD KITCHEN,40.64501472,-73.92967456,5.608533557,6.417962725,2,Caribbean
20856,50126377,A,P.F. CHANG'S CHINA BISTRO,40.73436745,-73.99239004,10.15673311,11.62256298,3,Chinese
20857,50126386,A,KOKO SUSHI,40.73049634,-73.98316814,12.93668193,14.80371679,2,Japanese
20858,50126393,B,TACO VELOZ,40.74916431,-73.86923753,15.11537233,17.29683798,2,Mexican
20859,50126395,A,TAQUERIA RESTAURANT LOS CARNALES,40.59642297,-73.75416292,7.959306812,9.108001926,3,Mexican
20860,50126401,A,LITTLE PIZZA,40.76463141,-73.88495376,10.5747332,12.10088927,3,Pizza
20861,50126405,A,MAMA'S FRIED CHICKEN,40.79899664,-73.95189747,12.42049807,14.21303676,0,Chicken
20862,50126409,A,BLANK STREET COFFEE,40.74230277,-73.99693616,4.96854156,5.685606444,1,Coffee/Tea
20863,50126411,A,LITTLE FRIDA'S EATERY,40.85008791,-73.78772715,7.959306812,9.108001926,3,Mexican
20864,50126421,A,BLANK STREET COFFEE,40.68711932,-73.97529333,10.66650132,12.20590145,3,Coffee/Tea
20865,50126422,A,BLANK STREET COFFEE,40.77086871,-73.95979557,5.135254489,5.876379549,3,Coffee/Tea
20866,50126424,B,BANGRAK THAI CUISINE,40.78119856,-73.94930333,22.79723029,26.08734935,0,Thai
20867,50126441,A,CASA CIPRIANI CLUB,40.7016879,-74.01163113,5.135254489,5.876379549,3,Italian
20868,50126460,A,BUFFALO WILD WINGS,40.74719586,-73.92341651,10.10180604,11.55970878,2,Chicken
20869,50126482,A,SAZON LATINO,40.82395203,-73.8946173,9.454114574,10.81854184,2,Latin American
20870,50126486,A,COCOTAZO,40.79848794,-73.94381821,10.0271468,11.47427465,1,Spanish
20871,50126499,A,GEORGE BANG BANG,40.74553522,-73.98547765,15.17444276,17.36443351,1,Korean
20872,50126502,A,LA MIRA GELATERIA,40.758502,-73.83324181,12.42368433,14.21668287,2,Frozen Desserts
20873,50126516,A,SANTI & TITO EMPANADAS Y MAS,40.83657506,-73.92210618,10.23947914,11.71725101,3,Latin American
20874,50126517,A,FARINGTON'S CAFE & RESTAURANT,40.60040272,-74.16292639,10.15673311,11.62256298,3,Italian
20875,50126520,A,Popeyes,40.69047959,-73.95157941,2.816005309,3.22241401,1,Chicken
20876,50126524,A,HONG KONG RESTAURANT,40.85072627,-73.85171562,7.88152449,9.018993981,1,Chinese
20877,50126555,B,SECRET KITCHEN,40.73993215,-73.78898523,22.52553134,25.77643853,1,Chinese
20878,50126563,A,MISTER FRENCH,40.73964811,-73.98910199,12.39859237,14.18796961,2,French
20879,50126592,C,CARIBBEAN TASTE BUDZ,40.70507356,-73.80939114,13.01968517,14.89869915,0,Caribbean
20880,50126593,A,COCONUT JELLY KING,40.75015959,-73.94094651,12.68742116,14.51848246,2,Other
20881,50126598,A,CARIDAD & LOUIE'S RESTAURANT,40.82913997,-73.87577555,7.959306812,9.108001926,3,Caribbean
20882,50126599,B,BEIJING HOT POT,40.75909891,-73.83413912,15.47612236,17.70965181,3,Chinese
20883,50126601,A,BROOKLYN FRENCH BAKERS,40.68277969,-74.00376777,12.46744144,14.26675505,1,Bakery Products/Desserts
20884,50126641,A,BOURKE STREET BAKERY,40.75209393,-73.97760435,10.48723516,12.00076342,0,Bakery Products/Desserts
20885,50126657,A,KENNEDY CHICKEN,40.84078597,-73.84226885,11.85891463,13.57040504,0,Chicken
20886,50126662,A,Allan’s Bakery Bar and Cafe,40.66066817,-73.95061715,10.0500421,11.50047421,2,Tapas
20887,50126664,A,JUICE GENERATION,40.74560145,-73.98866072,0.169054842,0.193453006,2,"Juice, Smoothies, Fruit Salads"
20888,50126665,A,YUMMY YUMMY,40.75649652,-73.76751714,12.91024861,14.77346859,3,Mediterranean
20889,50126671,A,LA BROCHETTE,40.74979101,-73.97725865,7.293603936,8.346224145,1,Other
20890,50126675,A,ELIO'S,40.74388399,-73.92501183,8.194148679,9.376736406,2,Frozen Desserts
20891,50126688,A,MODOO CHICKEN AND NOODLE BAR,40.76084002,-73.76544796,7.780435975,8.90331627,1,Korean
20892,50126703,A,EVA'S TAQUERIA LINDO CAFETAL,40.6360414,-74.13525266,12.60971716,14.42956414,1,Mexican
20893,50126709,A,FINI PIZZA,40.71350115,-73.96191887,9.565761792,10.94630209,2,Pizza
20894,50126720,A,OOODLES NOODLE HOUSE,40.76053631,-73.76726474,4.992463729,5.712981084,2,Other
20895,50126732,A,GREEK XPRESS,40.56745427,-74.11276533,12.08270178,13.82648938,2,Greek
20896,50126733,A,SULO,40.71489689,-73.80761341,7.423377013,8.494726202,2,Other
20897,50126734,A,PENSANDO EN TU BIENESTAR (HERBALIFE),40.68284486,-73.8510051,2.46259682,2.818001254,2,"Juice, Smoothies, Fruit Salads"
20898,50126739,A,BARCODE,40.74767903,-73.98672952,11.57437452,13.24479982,0,American
20899,50126740,A,BROTHERS PIZZA,40.66351954,-73.99482397,13.74362304,15.72711645,0,Pizza
20900,50126746,B,ONE ZO/ SNOWSHOW,40.75015959,-73.94094651,25.54905122,29.23631583,0,Coffee/Tea
20901,50126747,B,"""U"" LIKE CHINESE TAKE OUT",40.86749422,-73.92172635,20.21938344,23.13746506,0,Chinese
20902,50126749,A,M & M BROADWAY BAKERY,40.74589204,-73.88407679,12.42049807,14.21303676,0,Bakery Products/Desserts
20903,50126756,A,MANHATTANVILLE COFFEE,40.82935846,-73.94460147,7.929512957,9.073908191,1,Coffee/Tea
20904,50126765,C,BB JUICE BAR,40.79850591,-73.94133326,27.40776309,31.36327885,0,"Juice, Smoothies, Fruit Salads"
20905,50126771,A,HIGHLY GROUNDED CAFE,40.61949478,-73.90794131,2.504570251,2.866032333,2,Coffee/Tea
20906,50126780,A,MUMBAI PLACE,40.67731894,-73.9689698,13.00580888,14.88282021,1,Indian
20907,50126795,A,SPRINGBONE KITCHEN,40.75888115,-73.97485511,2.816005309,3.22241401,1,American
20908,50126818,C,DIVINE PIZZA,40.6038502,-73.9722344,36.87067623,42.19188908,3,Jewish/Kosher
20909,50126823,A,MAMASITA FOOD INC,40.83014713,-73.91850742,7.959306812,9.108001926,3,Spanish
20910,50126830,A,Lan Zou Ramen,40.74161711,-73.88276707,5.070443999,5.802215544,2,Asian/Asian Fusion
20911,50126837,B,SWEETS AND MASALA,40.70730187,-73.80423775,23.64359246,27.05585935,2,Indian
20912,50126841,A,HALAL CHEF,40.7379582,-73.70533479,12.68742116,14.51848246,2,Middle Eastern
20913,50126843,A,KRAZY CHICKEN AND WINGS,40.68178325,-73.9288208,13.75680401,15.74219971,0,American
20914,50126848,A,WHITEPOINT DINER,40.78626917,-73.83596703,9.810939269,11.22686383,1,American
20915,50126856,A,BRONX WICKED WOLF,40.81958464,-73.81754515,13.06784677,14.95381148,2,American
20916,50126876,A,KIM'S KOREAN CORN DOGS,40.63590131,-74.00911194,7.227174049,8.270207031,2,Korean
20917,50126877,A,7TH STREET BURGER,40.74100855,-73.98156683,10.48723516,12.00076342,0,Hamburgers
20918,50126879,A,ICHIBAN SUSHI AND CAJUN HARBOR,40.5960029,-73.75411046,12.44008418,14.23544956,2,Seafood
20919,50126889,A,PARSONS DINER,40.77592634,-73.82443871,9.977862269,11.41787732,1,American
20920,50126904,A,ARTISAN,40.76398363,-73.83159995,9.93044863,11.3636209,1,Coffee/Tea
20921,50126908,B,TACO ZONE,40.77983347,-73.94719928,24.35442856,27.86928403,1,Mexican
20922,50126924,A,WALNUT BUS STOP RESTAURANT,40.80034435,-73.91067007,12.17647593,13.93379711,0,American
20923,50126927,A,POLLY'S,40.67375361,-73.96048882,5.608533557,6.417962725,2,Sandwiches
20924,50126935,A,RITZ-CARLTON BANQUET FLOORS,40.74543955,-73.9890866,7.562059573,8.653423568,1,Other
20925,50126937,A,CLUB LOUNGE,40.74543955,-73.9890866,10.27267325,11.75523572,1,American
20926,50126938,A,NUBELUZ,40.74543955,-73.9890866,7.092863531,8.116512684,2,Spanish
20927,50126940,A,TACO BELL,40.74073489,-73.98769804,8.180744862,9.361398136,2,Mexican
20928,50126944,A,MITR THAI,40.75658486,-73.98033526,12.29021064,14.06394612,0,Thai
20929,50126945,A,NYRA BAR and Concession 2nd Floor,40.67766457,-73.82875789,9.994760095,11.43721386,0,Other
20930,50126952,A,PIMENTO,40.67163069,-73.77436786,8.259754615,9.451810655,1,Caribbean
20931,50126955,A,BRINDLE ROOM,40.72671312,-73.97767786,12.30926936,14.08575541,3,American
20932,50126957,A,NAYA,40.7479918,-73.98560704,5.054394195,5.783849416,1,Mediterranean
20933,50126960,A,AL SHAM RESTAURANT,40.6278516,-74.02329406,10.20236772,11.67478363,1,Middle Eastern
20934,50126963,A,MAMA KITCHEN NY,40.73380926,-73.82531867,12.73735324,14.57562079,1,Jewish/Kosher
20935,50126965,A,SLING BAR,40.76036734,-73.98153257,2.816005309,3.22241401,1,Asian/Asian Fusion
20936,50126976,A,NO PULP,40.72221601,-73.98813078,12.58174046,14.39754982,1,American
20937,50126984,A,PAL ACIOS,40.70195942,-73.80519121,12.89394362,14.75481045,1,Spanish
20938,50126991,A,THE BOIIS CO,40.73660979,-73.99067938,12.32325232,14.10175641,0,Other
20939,50126992,B,WE VILLAGE CORP,40.76482569,-73.81178618,27.78386883,31.79366454,3,Korean
20940,50127003,A,DUNKIN',40.59649262,-73.97766035,9.4794217,10.84750131,3,Jewish/Kosher
20941,50127014,A,MG FRUIT YOOGURT,40.75919158,-73.82994444,6.998906359,8.00899552,2,"Juice, Smoothies, Fruit Salads"
20942,50127017,A,BRASAS,40.7473684,-73.86850483,12.39859237,14.18796961,2,Peruvian
20943,50127025,A,ALFRED,40.75654236,-73.99217092,7.656322221,8.761290296,2,American
20944,50127045,A,EL DORADO RESTAURANTE BAR AND GRILL,40.58060613,-74.09921926,7.959306812,9.108001926,3,Latin American
20945,50127046,A,XI'AN FAMOUS FOODS,40.72442399,-73.95115419,4.053102328,4.638050106,1,Chinese
20946,50127055,A,FANSWAY TERIYAKI KITCHEN,40.69914016,-73.91518078,12.46340286,14.26213362,3,Japanese
20947,50127060,A,GREENPORT CAFE,40.76012413,-73.96321327,11.68803574,13.37486474,3,Coffee/Tea
20948,50127067,A,DOUBLE DRAGON CHINESE RESTAURANT,40.86694847,-73.89781374,12.66966465,14.49816331,0,Chinese
20949,50127068,A,HE XIN,40.63891782,-74.0091628,9.932972226,11.3665087,1,Chinese
20950,50127072,A,PLAYITA,40.71402002,-73.98714026,12.54306004,14.35328701,1,Mexican
20951,50127080,A,HOI POLLOI,40.76005236,-73.83484785,12.01998832,13.75472505,2,American
20952,50127096,A,DON ALEJO COFFEE,40.7976018,-73.93923924,11.68820026,13.375053,3,Coffee/Tea
20953,50127097,C,THE AINSWORTH MIDTOWN,40.74688804,-73.98294383,39.33917969,45.01664942,0,American
20954,50127104,A,CHIP CITY,40.78098496,-73.97620081,2.816005309,3.22241401,1,Bakery Products/Desserts
20955,50127107,A,URBAN POPS,40.60437127,-73.97046596,12.54306004,14.35328701,1,Jewish/Kosher
20956,50127120,A,BROOKLYN ROASTNG COMPANY,40.69614647,-73.99136664,10.38431416,11.88298876,1,Coffee/Tea
20957,50127137,A,MACARON COFFEE BAR,40.67840482,-73.91342624,10.31010838,11.79807353,1,Coffee/Tea
20958,50127142,A,JERSEY MIKE'S 34083,40.72635836,-74.00501497,7.562059573,8.653423568,1,American
20959,50127144,A,IHOP,40.60053361,-73.94093532,10.51018581,12.02702633,2,Pancakes/Waffles
20960,50127149,A,YOLK UP,40.73582737,-73.74631069,7.628368056,8.729301757,2,American
20961,50127155,A,WANPO TEA SHOP,40.69216326,-73.98587156,12.54444183,14.35486821,1,Donuts
20962,50127162,A,YAKI SUSHI,40.73298903,-73.98645462,9.563464083,10.94367278,0,Asian/Asian Fusion
20963,50127164,A,MATTO ESPRESSO,40.73028881,-73.99380849,11.96004221,13.68612745,2,Coffee/Tea
20964,50127169,A,NORM'S PIZZA,40.66522015,-73.98298282,10.10180604,11.55970878,2,Pizza
20965,50127174,A,DRIP,40.72321006,-74.00622692,8.323495809,9.524751042,2,Coffee/Tea
20966,50127176,A,I'MILKY,40.74569086,-73.94598857,2.816005309,3.22241401,1,Coffee/Tea
20967,50127183,A,JUST SALAD,40.75174161,-73.99005646,5.988072997,6.852277676,1,Salads
20968,50127200,A,BLUE BOTTLE COFFEE,40.71050401,-74.01252361,11.04092924,12.63436719,1,Coffee/Tea
20969,50127229,A,SUBWAY,40.74689618,-73.71221001,7.973886917,9.124686246,2,Sandwiches
20970,50127233,B,YO! SUSHI,40.75161309,-73.82615247,28.79683071,32.9528181,0,Chinese
20971,50127235,A,KRU,40.72299855,-73.95567209,2.816005309,3.22241401,1,Thai
20972,50127241,A,LITTLE HOUSE RESTORAN,40.60440526,-73.99794367,8.305205471,9.503821025,2,Southeast Asian
20973,50127245,C,TAQUERIA MILEAR,40.67291794,-73.95022231,17.50881498,20.03570466,3,Mexican
20974,50127252,A,SUSHI MUMI,40.72720005,-73.98439567,9.730693455,11.13503686,1,Japanese
20975,50127254,C,COSMIC CAT CAFE,40.72259988,-73.98478999,30.57798702,34.99103267,2,Coffee/Tea
20976,50127269,A,ELEGANTE PIZZA,40.58637445,-73.81560334,10.31527393,11.80398457,2,Pizza
20977,50127281,A,BIS,40.77674169,-73.95757508,13.3252738,15.24839063,1,Jewish/Kosher
20978,50127299,A,MR CHANG HALAL CHINESE,40.76754282,-73.91200305,8.130044527,9.303380679,1,Chinese
20979,50127331,A,THE GRAMERCY,40.75867135,-73.98334147,9.832718621,11.2517864,2,American
20980,50127334,A,VANESSA'S DUMPLING HOUSE,40.77675345,-73.95257074,11.36091612,13.00053489,0,Chinese
20981,50127335,B,NEW SUSHI TATSU,40.67768227,-73.95542472,17.22490267,19.71081784,0,Japanese
20982,50127340,A,LA SANDWICHERIE,40.72303495,-73.94470101,11.82231525,13.5285236,2,Sandwiches
20983,50127351,A,KYURAMEN / TBAAR,40.80247986,-73.96802267,11.83764401,13.54606462,2,Japanese
20984,50127353,A,THE LOST DRAFT,40.72067677,-73.99726906,9.696905142,11.09637218,1,Coffee/Tea
20985,50127355,A,CICCIO's PIZZA,40.59664057,-73.97631718,12.43732145,14.23228811,2,Italian
20986,50127358,A,LA BAKER,40.74756177,-73.89351514,12.17698845,13.93438359,1,Bakery Products/Desserts
20987,50127360,A,GOSSIP 8,40.76481185,-73.81171763,2.816005309,3.22241401,1,Korean
20988,50127363,A,HOUSE BROOKLYN,40.72479282,-73.95363608,15.28562959,17.49166693,2,Japanese
20989,50127373,A,CHICKENHAWK,40.73095595,-74.00147934,4.992463729,5.712981084,2,Chicken
20990,50127378,A,ORA'S MARKET,40.75055241,-73.98370804,5.608533557,6.417962725,2,Coffee/Tea
20991,50127380,A,DO NOT DISTURB,40.73754606,-74.00412091,11.92908901,13.65070706,1,New American
20992,50127381,A,LINDENS,40.72445603,-74.00859014,7.959306812,9.108001926,3,American
20993,50127383,A,OTANI SUSHI,40.62760337,-74.01373285,12.63385914,14.45719032,2,Asian/Asian Fusion
20994,50127385,A,ARLO BODEGA/FOXTAIL BAR,40.72445603,-74.00859014,2.816005309,3.22241401,1,American
20995,50127387,A,ERBALUCE,40.74150378,-73.99158809,10.0500421,11.50047421,2,Italian
20996,50127389,A,A.R.T SoHo (ROOFTOP),40.72445603,-74.00859014,7.118599165,8.145962511,2,Other
20997,50127391,A,COOKLYN EATS BK,40.64501472,-73.92967456,5.608533557,6.417962725,2,American
20998,50127393,A,EXOTIC EATS NYC,40.64501472,-73.92967456,5.054394195,5.783849416,1,Other
20999,50127394,A,XI'AN FAMOUS FOODS,40.74023324,-74.00215797,5.046222205,5.774498037,1,Chinese
21000,50127400,A,Halal Bros Grill,40.88210609,-73.88191807,11.91625383,13.6360195,1,Other
21001,50127403,C,KHAOSAN NYC,40.69470015,-73.99402097,29.6269858,33.902782,0,Thai
21002,50127418,A,BROAD NOSH BAGELS,40.76767961,-73.98308289,12.5945677,14.4122283,3,Continental
21003,50127429,A,COCINA MAMA ROSA,40.70300202,-73.90800948,12.5945677,14.4122283,3,Spanish
21004,50127438,A,LEON'S CAFE,40.72147107,-73.98015445,12.55284558,14.3644848,1,Latin American
21005,50127443,A,BAO TEA HOUSE,40.71783047,-73.99811692,10.48723516,12.00076342,0,Asian/Asian Fusion
21006,50127492,C,FAMOUS 1 DOLLAR PIZZA,40.75828807,-73.99271938,30.48457623,34.88414074,0,Pizza
21007,50127495,A,ALL'ANTICO VINAIO,40.72951221,-73.99981238,9.994760095,11.43721386,0,Sandwiches
21008,50127498,B,NOSTRAND DONUT SHOP,40.6509759,-73.94957925,20.36469364,23.30374658,2,American
21009,50127512,A,MARIAM’S KITCHEN,40.64501472,-73.92967456,13.06784677,14.95381148,2,African
21010,50127515,A,WINGSTOP,40.79807763,-73.96929254,7.944048966,9.090542052,2,American
21011,50127516,A,KENNEDY FRIED CHICKEN,40.83828922,-73.91266805,8.104182308,9.273785999,1,Chicken
21012,50127523,A,VIRGO,40.71714115,-73.99049813,11.72634278,13.41870029,1,Other
21013,50127525,A,CHINA ONE,40.69784068,-73.79484946,8.259754615,9.451810655,1,Chinese
21014,50127531,A,CHICK-FIL-A,40.74526035,-73.98265193,2.816005309,3.22241401,1,Sandwiches
21015,50127556,A,MR. BAGELS CAFE,40.6177483,-74.03337972,17.63236168,20.17708174,2,American
21016,50127557,A,RICKY'S PIZZA,40.70005387,-73.83069815,12.93668193,14.80371679,2,Pizza
21017,50127572,A,RETRO FITNESS,40.73192441,-73.86682874,9.334421768,10.68157485,2,"Juice, Smoothies, Fruit Salads"
21018,50127575,A,MAMMA MIA PIZZERIA & CUCINA,40.55048436,-74.21090716,11.30620292,12.93792543,1,Pizza
21019,50127580,B,NINJA JAPAN TERIYAKI,40.69330787,-73.85306957,21.90401406,25.06522326,0,Japanese
21020,50127582,B,ROSETTA BAKERY,40.7724828,-73.98217546,25.25889727,28.90428657,2,Bakery Products/Desserts
21021,50127583,A,POPEYES,40.73071715,-74.00161644,10.10180604,11.55970878,2,Chicken
21022,50127594,A,CHINAH,40.69371953,-73.98569453,13.3306353,15.25452591,1,Chinese
21023,50127595,A,MIKADO,40.73760924,-73.99742353,12.66966465,14.49816331,0,Japanese
21024,50127598,A,GIGI'S COFFEE HOUSE,40.63860413,-74.01627533,7.861544546,8.996130512,1,Coffee/Tea
21025,50127601,A,HUTCH AND WALDO,40.73690034,-73.98664868,12.46340286,14.26213362,3,American
21026,50127602,A,SWEET CHICK,40.7370216,-73.99195672,11.96510601,13.69192206,3,American
21027,50127614,A,SERAFINA EXPRESS,40.70617289,-74.01124959,7.628368056,8.729301757,2,Italian
